high,2,"false",3,3,0.11021502681434461
high,2,"true",3,3,0.0014934726894601331
high,2,"false",3,4,0.10982629249828701
high,2,"true",3,4,0.0016043693385784305
high,2,"false",3,5,0.10838845401157564
high,2,"true",3,5,0.001898330536733884
high,2,"false",4,3,0.10982629249828701
high,2,"true",4,3,0.0016043693385784305
high,2,"false",4,4,0.10838845401157564
high,2,"true",4,4,0.001898330536733884
high,2,"false",4,5,0.10982629249828701
high,2,"true",4,5,0.0016043693385784305
high,2,"false",5,3,0.10838845401157564
high,2,"true",5,3,0.001898330536733884
high,2,"false",5,4,0.10982629249828701
high,2,"true",5,4,0.0016043693385784305
high,2,"false",5,5,0.11021502681434461
high,2,"true",5,5,0.0014934726894601331
mid,2,"false",3,3,0.11067588327862624
mid,2,"true",3,3,0.0007758570552312405
mid,2,"false",3,4,0.11046878738365566
mid,2,"true",3,4,0.0008378846341593286
mid,2,"false",3,5,0.10958565279298618
mid,2,"true",3,5,0.0010376242940222176
mid,2,"false",4,3,0.11046878738365566
mid,2,"true",4,3,0.0008378846341593286
mid,2,"false",4,4,0.10958565279298618
mid,2,"true",4,4,0.0010376242940222176
mid,2,"false",4,5,0.11046878738365566
mid,2,"true",4,5,0.0008378846341593286
mid,2,"false",5,3,0.10958565279298618
mid,2,"true",5,3,0.0010376242940222176
mid,2,"false",5,4,0.11046878738365566
mid,2,"true",5,4,0.0008378846341593286
mid,2,"false",5,5,0.11067588327862624
mid,2,"true",5,5,0.0007758570552312405
low,2,"false",3,3,0.11087797950622372
low,2,"true",3,3,0.0004898834049275778
low,2,"false",3,4,0.11074394476055331
low,2,"true",3,4,0.000518157724651062
low,2,"false",3,5,0.11011032385068222
low,2,"true",3,5,0.0006282975616111469
low,2,"false",4,3,0.11074394476055331
low,2,"true",4,3,0.000518157724651062
low,2,"false",4,4,0.11011032385068222
low,2,"true",4,4,0.0006282975616111469
low,2,"false",4,5,0.11074394476055331
low,2,"true",4,5,0.000518157724651062
low,2,"false",5,3,0.11011032385068222
low,2,"true",5,3,0.0006282975616111469
low,2,"false",5,4,0.11074394476055331
low,2,"true",5,4,0.000518157724651062
low,2,"false",5,5,0.11087797950622372
low,2,"true",5,5,0.0004898834049275778
