high,2,"false",3,3,0.19209908019711258
high,2,"true",3,3,0.05347843932880458
high,2,"false",3,4,0.19209908019711275
high,2,"true",3,4,0.06232340027697011
high,2,"false",4,3,0.19209908019711275
high,2,"true",4,3,0.06232340027697011
high,2,"false",4,4,0.19209908019711258
high,2,"true",4,4,0.05347843932880458
mid,2,"false",3,3,0.20999306227269324
mid,2,"true",3,3,0.03716564180557029
mid,2,"false",3,4,0.20999306227269343
mid,2,"true",3,4,0.04284823364904311
mid,2,"false",4,3,0.20999306227269343
mid,2,"true",4,3,0.04284823364904311
mid,2,"false",4,4,0.20999306227269324
mid,2,"true",4,4,0.03716564180557029
low,2,"false",3,3,0.21716696486205805
low,2,"true",3,3,0.0312900057380258
low,2,"false",3,4,0.21716696486205825
low,2,"true",3,4,0.03437606453785793
low,2,"false",4,3,0.21716696486205825
low,2,"true",4,3,0.03437606453785793
low,2,"false",4,4,0.21716696486205805
low,2,"true",4,4,0.0312900057380258
